Sample_ID,Q,A,Date_Measured,Time_HHMMSS,Time_s,Curve_Type,Campaign,State,Site,Species,Tree_Rep,Plot,Leaf_Type,Sample_Height_m,Tree_DBH_cm,A_fs,Alpha,Ca,CF_CO2_a,CF_H2O_a,Ci,CO2_pct,CO2_a,CO2_Adj,CO2_at,CO2_cv,CO2_Match,CO2_r,CO2_r_sp,CO2_s,CO2_t,Convert,Corr_Fact,Corr_Fact_pct,dF_dt,dF_dc_dt,DIAG,E,EB_Sum,Elapsed,Emm,F,F_avg,F_blue,F_dc,F_dc_avg,F_red,Fan,Fan_Speed,Flow,Flow_r,Flow_s,GBW,GSW,GTC,GTW,H2O_a,H2O_adj,H2O_at,H2O_cv,H2O_Elapsed,H2O_Match,H2O_r,H2O_s,H2O_t,Lat_H_Flux,Leak,Leak_pct,Match_CO2,Match_H2O,Net_Therm,Obs,Pa,Pc,Pca,Pci,Phi_CO2,Q_blue,Q_red,Q_abs,Q_abs_fs,Q_amb_out,Q_in,R_abs,RH_cham,Sen_H_Flux,SS_r,SS_s,SVP_Cham,SVP_Leaf,T_Air,T_Chopper,T_Digital,T_Drive,T_IRGA,T_Leaf,T_Leaf_Cnd,T_Leaf_EB,T_LED,T_Preamp,T_Pwr_Spy,T_r,T_s,TSPF,T_xchg,T_xchg_sp,VP_Cham,VPD_Leaf,Delta-P_Cham,Original_File_Name
HF_HFPR_08-23-2021_FRAM_1_23.7,9.92762,-0.527875622,8/23/2021,14:37:22,1618598243,LRC,HF_2021,MA,HF,FRAM2,0,HFPR,Broadleaf,23.68296,39.3,-0.527875622,0.842990937,400.0870006,1.0482,-0.0110001,415.4077782,29.7003,399.038,0.008,400,0.01,1.048,399.972,400,400.087,1618596236,0.165372508,1.000118219,0.011821889,0.519398281,-7.165093972,18,0.000840213,91.07142482,377,0.840213357,2.4428,2.4195,0.0998688,141.357,143.2904231,0.900131,50759.30862,9987.5,999.938,778.676,1076.66,2.217604232,0.019430115,0.012093434,0.019336031,1.00608,-0.002,0,0.01,33.3,-0.011,0.49148,0.995078,1618596244,-37.05340903,3,0,1.049,-0.011,11.56635169,12,97.3486,83.4843,38.98789848,40.48088606,-0.063075914,0.99,8.94,8.368893682,8.368893682,4.6072,9.92762,1.641755413,2.165898522,114.9167268,99.8525,99.8946,4.477075369,4.237256887,30.8662,30.0002,43.937,41,28.3614,29.905,29.905,30.59720844,39.937,42.437,42.812,28.0558,28.0971,1618515880,29.8242,-9999,0.096968909,4.140287977,0.099951,2021-08-23-HF_FRAM1
HF_HFPR_08-23-2021_FRAM_1_23.7,24.7746,0.338109971,8/23/2021,14:36:29,1618598190,LRC,HF_2021,MA,HF,FRAM2,0,HFPR,Broadleaf,23.68296,39.3,0.338109971,0.843003633,399.5959996,1.0482,-0.0110001,346.9989974,29.6994,398.548,0.008,400,0.01,1.048,400.012,400,399.596,1618596236,0.165397013,1.000078914,0.00789139,0.005141878,-8.832034052,18,0.00088887,93.87690162,324,0.88887033,2.1881,2.309384615,0.100133,287.805,291.1715769,0.899867,50692.15524,9977.5,999.912,778.632,1077.55,2.216058443,0.020468557,0.012736905,0.020364104,1.03477,-0.002,0,0.01,32.4,-0.011,0.490989,1.02377,1618596244,-39.19918153,2,0,1.048,-0.011,11.81210792,11,97.3469,208.321,38.93937203,33.81395977,0.016189069,2.48,22.29,20.88507782,20.88507782,4.54813,24.7746,4.097644826,2.215015009,117.1663304,99.8533,99.8925,4.503949759,4.258101056,30.9711,30.0001,44.125,41.375,28.3566,29.9904,29.9904,30.70432064,40.312,42.812,43,28.051,28.0923,1618515827,29.856,-9999,0.099763163,4.158337893,0.0999515,2021-08-23-HF_FRAM1
HF_HFPR_08-23-2021_FRAM_1_23.7,49.8603,1.203089394,8/23/2021,14:35:52,1618598153,LRC,HF_2021,MA,HF,FRAM2,0,HFPR,Broadleaf,23.68296,39.3,1.203089394,0.843002407,399.0889986,1.0482,-0.0110001,284.687122,29.6992,398.041,0.008,400,0.01,1.048,400.034,400,399.089,1618596236,0.165394645,1.00007858,0.007858011,0.194659809,-19.58899133,18,0.000932136,97.28384394,287,0.932135784,2.3844,2.365815385,0.10017,532.825,536.0731538,0.89983,50907.46726,10024.4,1000,778.795,1077.74,2.223208906,0.021380554,0.013302015,0.021266978,1.0615,-0.002,0,0.01,31.8,-0.011,0.49185,1.0505,1618596244,-41.10718805,2,0,1.048,-0.011,11.89285916,10,97.349,419.253,38.89076811,27.74243561,0.028622937,4.99,44.87,42.0323529,42.0323529,4.6072,49.8603,8.246626618,2.261855147,118.2515462,99.8534,99.8913,4.525932087,4.277585429,31.0565,30.0002,44.25,41.625,28.3517,30.0699,30.0699,30.80750138,40.625,43.062,43.125,28.0462,28.0875,1618515790,29.877,-9999,0.102370028,4.175215401,0.0998604,2021-08-23-HF_FRAM1
HF_HFPR_08-23-2021_FRAM_1_23.7,99.8088,2.139773114,8/23/2021,14:35:18,1618598119,LRC,HF_2021,MA,HF,FRAM2,0,HFPR,Broadleaf,23.68296,39.3,2.139773114,0.843005711,398.5069975,1.0482,-0.0110001,222.6309141,29.7005,397.459,0.008,400,0.01,1.048,400.025,400,398.507,1618596236,0.165401022,1.000078738,0.007873752,0.320577784,-14.56478645,18,0.000979264,99.82617177,253,0.979263985,2.4937,2.408288462,0.10017,1027.6,1031.483846,0.89983,50805.69937,10006.2,999.94,778.749,1077.19,2.220449153,0.022339308,0.013895591,0.022215196,1.08893,-0.002,0,0.01,31.3,-0.011,0.491016,1.07793,1618596244,-43.18554176,2,0,1.048,-0.011,11.58273546,9,97.349,839.248,38.83414626,21.6951811,0.025431289,10,89.81,84.13938839,84.13938839,4.65593,99.8088,16.50847752,2.310536892,114.9205006,99.8545,99.8893,4.546272485,4.303512618,31.1352,30.0002,44.437,41.875,28.3468,30.1752,30.1752,30.93284269,40.937,43.25,43.25,28.0413,28.0821,1618515756,29.8916,-9999,0.105043303,4.198469315,0.100095,2021-08-23-HF_FRAM1
HF_HFPR_08-23-2021_FRAM_1_23.7,200.139,2.847530682,8/23/2021,14:34:45,1618598086,LRC,HF_2021,MA,HF,FRAM2,0,HFPR,Broadleaf,23.68296,39.3,2.847530682,0.843000899,398.0669966,1.0482,-0.0110001,180.5211108,29.7025,397.018,0.008,400,0.01,1.048,400.021,400,398.067,1618596236,0.165391736,1.000078852,0.007885235,-0.579092324,-30.93923072,18,0.001028453,104.0034631,220,1.028452667,2.4251,2.409924,0.100031,2030.47,2032.368,0.899969,50731.71891,9993.75,1000.01,778.758,1077.23,2.218618805,0.02324641,0.014456977,0.023111937,1.11911,-0.002,0,0.01,30.7,-0.011,0.491777,1.10811,1618596244,-45.35476262,2,0,1.049,-0.011,10.66502487,8,97.3528,1682.95,38.79277366,17.59230143,0.016877521,20.02,180.12,168.717357,168.717357,4.6072,200.139,33.10133661,2.362922269,105.5918642,99.8547,99.8876,4.570125216,4.345435347,31.2271,30.0001,44.5,42.125,28.3396,30.3443,30.3443,31.13409049,41.25,43.5,43.312,28.0348,28.0756,1618515723,29.9042,-9999,0.107988506,4.23744684,0.100076,2021-08-23-HF_FRAM1
HF_HFPR_08-23-2021_FRAM_1_23.7,299.936,3.283384737,8/23/2021,14:33:49,1618598030,LRC,HF_2021,MA,HF,FRAM2,0,HFPR,Broadleaf,23.68296,39.3,3.283384737,0.8429996,397.8089961,1.0482,-0.0110001,162.7721696,29.7031,396.761,0.008,400,0.01,1.048,400.041,400,397.809,1618596236,0.165389228,1.000118577,0.011857724,0.332861532,-55.34230756,18,0.001098716,109.1705568,164,1.098715593,2.1083,2.374484,0.0999825,2889.45,2897.5852,0.900017,50605.9298,9972.5,1000.02,778.882,1076.75,2.215387222,0.024576838,0.015279922,0.024426368,1.16087,-0.002,0,0.01,29.8,-0.011,0.49149,1.14987,1618596244,-48.45335767,3,0,1.048,-0.011,9.936924046,7,97.3526,2522.16,38.76749269,15.86255957,0.012985713,29.99,269.95,252.845928,252.845928,4.66627,299.936,49.60618344,2.433436661,98.08080698,99.8592,99.8849,4.604917039,4.394195363,31.3604,30.0002,44.625,42.5,28.33,30.5392,30.5392,31.36916104,41.812,43.812,43.437,28.0272,28.0672,1618515667,29.9188,-9999,0.112057739,4.282137624,0.0999289,2021-08-23-HF_FRAM1
HF_HFPR_08-23-2021_FRAM_1_23.7,500.004,3.51157757,8/23/2021,14:33:18,1618597999,LRC,HF_2021,MA,HF,FRAM2,0,HFPR,Broadleaf,23.68296,39.3,3.51157757,0.842401152,397.6159959,1.0482,-0.0110001,153.9199414,29.705,396.567,0.008,400,0.01,1.048,399.997,400,397.616,1618596236,0.164234223,1.000118121,0.01181212,0.027726496,-60.58666664,18,0.001150178,112.5912627,133,1.150178162,2.2427,2.3356,0.0800296,4356.43,4364.569231,0.91997,50801.28476,10016.2,1000.04,779.019,1076.9,2.222028274,0.02527389,0.01571121,0.025115266,1.19172,-0.002,0,0.01,29.3,-0.011,0.491537,1.18072,1618596244,-50.72285693,3,0,1.049,-0.011,7.463151228,6,97.353,4228.93,38.74886811,14.99995868,0.008337001,40.02,459.99,421.2039456,421.2039456,4.7844,500.004,82.11776859,2.483837447,73.7331998,99.8581,99.8845,4.632537278,4.47296309,31.4656,30.0002,44.687,42.75,28.3251,30.8501,30.8501,31.70351925,42.187,43.937,43.437,28.0225,28.0636,1618515636,29.9231,-9999,0.115064696,4.357898394,0.0999911,2021-08-23-HF_FRAM1
HF_HFPR_08-23-2021_FRAM_1_23.7,750.03,3.706250585,8/23/2021,14:32:50,1618597971,LRC,HF_2021,MA,HF,FRAM2,0,HFPR,Broadleaf,23.68296,39.3,3.706250585,0.841589936,397.5039957,1.0482,-0.0110001,146.4831675,29.7046,396.456,0.008,400,0.01,1.048,400.014,400,397.504,1618596236,0.162668577,1.000039281,0.003928096,0.078738458,-20.84615383,18,0.001200415,116.2650368,105,1.200414992,2.2455,2.434296,0.0530013,6409.69,6411.5544,0.946999,50917.24746,10043.1,999.986,778.976,1078.43,2.226135064,0.025846583,0.016065423,0.025681018,1.22138,-0.002,0,0.01,28.8,-0.011,0.491021,1.21038,1618596244,-52.93830113,1,0,1.048,-0.011,4.339527848,5,97.355,6393.16,38.73883935,14.27554932,0.005871588,39.75,710.28,631.2177,631.2177,4.7844,750.03,122.006313,2.532629974,42.85749704,99.8596,99.8836,4.657524013,4.563911486,31.5603,30.0002,44.687,42.875,28.3203,31.2032,31.2032,32.0827947,42.437,44.062,43.5,28.0178,28.0588,1618515608,29.9232,-9999,0.117957849,4.445953636,0.10022,2021-08-23-HF_FRAM1
HF_HFPR_08-23-2021_FRAM_1_23.7,999.816,3.905023987,8/23/2021,14:32:27,1618597948,LRC,HF_2021,MA,HF,FRAM2,0,HFPR,Broadleaf,23.68296,39.3,3.905023987,0.841200516,397.4179954,1.0482,-0.0110001,138.3831351,29.704,396.37,0.008,400,0.01,1.048,400.058,400,397.418,1618596236,0.161916996,1.000039505,0.003950501,0.641076924,1.791538372,18,0.001245093,122.1270124,82,1.245092762,2.5114,2.407408,0.0400137,8679.15,8680.7536,0.959986,50628.48969,9986.25,999.93,778.889,1078.38,2.217501625,0.026328587,0.016362991,0.026156147,1.24836,-0.002,0,0.01,28.4,-0.011,0.491206,1.23736,1618596244,-54.90859081,1,0,1.048,-0.011,1.400155949,4,97.3542,8554.04,38.7299556,13.48598388,0.004643058,40.01,959.81,841.0457352,841.0457352,4.72533,999.816,161.8872033,2.578489333,13.74824398,99.859,99.8814,4.676599771,4.646163892,31.6323,30.0001,44.687,43,28.3178,31.5173,31.5173,32.44439213,42.625,44.062,43.5,28.0153,28.0565,1618515585,29.9216,-9999,0.120585626,4.525578265,0.0997554,2021-08-23-HF_FRAM1
HF_HFPR_08-23-2021_FRAM_1_23.7,1500.075,3.928881872,8/23/2021,14:31:05,1618597866,LRC,HF_2021,MA,HF,FRAM2,0,HFPR,Broadleaf,23.68296,39.3,3.928881872,0.84080976,397.3164954,1.0482,-0.0110001,145.255317,29.70795,396.2675,0.008,400,0.01,1.048,399.9945,400,397.3165,1618596236,0.161162836,1.000098932,0.009893169,-0.032632481,-153.7581197,18,0.001346468,123.6747291,22,1.346467773,2.3708,2.402760693,0.0269899,13607.15,13614.71246,0.97301,50592.68511,9981.9,1000.03,779.316,1077.37,2.2168838,0.027418758,0.017036536,0.027231744,1.307735,-0.002,0,0.01,27.4,-0.011,0.490006,1.296735,1618596244,-59.37922876,2.5,0,1.049,-0.011,-5.44622784,1,97.3576,12881.85,38.72151982,14.15623741,0.003115002,40.49,1459.585,1261.2777,1261.2777,4.59465,1500.075,241.756341,2.687347226,-53.25615533,99.8603,99.87875,4.702678199,4.822857322,31.7303,30.00015,44.687,43.031,28.3082,32.17595,32.17595,33.11499599,42.8745,44.062,43.4685,28.00825,28.04835,1618515525,29.9123,-9999,0.126376707,4.696480616,0.1000195,2021-08-23-HF_FRAM1
HF_HFPR_08-23-2021_FRAM_1_23.7,2000.07,3.937954571,8/23/2021,14:31:29,1618597889,LRC,HF_2021,MA,HF,FRAM2,0,HFPR,Broadleaf,23.68296,39.3,3.937954571,0.840599829,397.2769953,1.0482,-0.0110001,143.5758902,29.7088,396.228,0.008,400,0.01,1.048,399.971,400,397.277,1618596236,0.16075767,1.00011837,0.011836982,-0.49200769,197.1153848,18,0.00139165,131.3546446,23.5,1.391650432,2.2813,2.427612,0.0199929,18772.5,18764.616,0.980007,50694.59762,10005,1000.08,779.174,1076.16,2.220412104,0.027368128,0.017005419,0.027182097,1.33525,-0.002,0,0.01,27.4,-0.011,0.490531,1.32425,1618596244,-61.37178406,3,0,1.049,-0.011,-11.96627158,2,97.3583,17209.7,38.7179986,13.99268314,0.002342266,39.99,1960.08,1681.2585,1681.2585,4.66627,2000.07,321.526593,2.734209454,-116.8338928,99.8611,99.8773,4.720170465,4.987688417,31.7958,30.0002,44.687,43.062,28.3082,32.7718,32.7718,33.76803466,42.937,44.062,43.5,28.0083,28.0493,1618515526,29.9117,-9999,0.129059347,4.85862907,0.100146,2021-08-23-HF_FRAM1
HF_HFPR_08-23-2021_FRAM_2_22.1,0,0.997970435,8/23/2021,17:56:40,1618610200,LRC,HF_2021,MA,HF,FRAM2,2,HFPR,Broadleaf,22.12848,7.6,0.997970435,0,399.0339988,0.283333333,-0.01808255,338.7072319,29.8506,398.751,0.035,395,0.15,0.283,400.02,400,399.034,1618609014,0,1.000705689,0.070568865,-2.268718004,3.580170874,18,0.001618644,70.76801159,665.5999999,1.618644296,4.16,3.067692308,0,24.11,26.60384615,0,51049.99916,9995,999.895,773.706,1061.28,2.217466186,0.042691174,0.026440017,0.042239774,1.48687,0.003,1,0.03,19.9,-0.018,0.499613,1.46879,1618609007,-71.38221345,18,2,0.283,-0.0181,12.7872942,14,97.2667,1.65,38.8526871,32.97885929,-9999,0,0,0,0,2.95333,0,0,3.535585072,129.3629308,99.7938,99.8047,4.044916638,3.798624292,29.0992,29.9999,42.625,39.312,28.4414,28.0171,28.0171,28.55607553,38.187,40.75,41.5,28.2274,28.2555,1618527837,27.9998,28,0.143011469,3.655612823,0.100159,2021-08-23-HF_FRAM2
HF_HFPR_08-23-2021_FRAM_2_22.1,10.1693,1.840684213,8/23/2021,17:51:38,1618609899,LRC,HF_2021,MA,HF,FRAM2,2,HFPR,Broadleaf,22.12848,7.6,1.840684213,0.842982283,398.2359978,0.283333333,-0.01808255,337.0365083,29.8843,397.953,0.035,395,0.15,0.283,400.013,400,398.236,1618609014,0.165355807,1.000708867,0.070886747,0.356947014,-2.768923086,18,0.002818218,67.6044107,364.0999999,2.81821821,2.1356,2.402242308,0.099781,158.307,157.2938077,0.900219,50821.23318,9960,1000.01,773.512,1061.03,2.212246953,0.076444809,0.04700633,0.075007048,2.20934,0.003,1,0.03,14.9,-0.018,0.505249,2.19126,1618609007,-124.2834231,18,2,0.283,-0.0181,17.17421391,12,97.273,85.5192,38.77748917,32.81830278,0.214718656,1.01,9.15,8.572539735,8.572539735,2.89427,10.1693,1.681552809,5.16660387,173.0320671,99.7774,99.7394,4.129789508,3.796609849,29.4588,29.9999,44.062,41,28.546,28.008,28.008,28.52426277,40.062,42.625,42.812,28.3014,28.3351,1618527536,27.9994,28,0.213369865,3.583239984,0.100139,2021-08-23-HF_FRAM2
HF_HFPR_08-23-2021_FRAM_2_22.1,24.9954,2.633869355,8/23/2021,17:50:46,1618609847,LRC,HF_2021,MA,HF,FRAM2,2,HFPR,Broadleaf,22.12848,7.6,2.633869355,0.8430012,397.7699969,0.283333333,-0.01808255,320.7195156,29.8899,397.486,0.035,395,0.15,0.283,400.032,400,397.77,1618609014,0.165392317,1.000747699,0.074769944,-1.096700002,-15.47446157,18,0.002861122,73.29717824,312,2.861121644,2.0833,2.396916,0.100097,337.475,339.06844,0.899903,50860.56036,9971.88,999.992,773.231,1059.37,2.214071793,0.077298833,0.047523549,0.075830287,2.2358,0.003,1,0.03,14,-0.018,0.506113,2.21771,1618609007,-126.1754645,19,2,0.284,-0.0181,17.63986279,11,97.2742,210.18,38.73250755,31.22978394,0.124998829,2.5,22.49,21.07115221,21.07115221,2.89427,24.9954,4.134047119,5.194202831,177.6987328,99.7731,99.7353,4.157473047,3.813906786,29.5747,30.0001,44.312,41.437,28.5634,28.086,28.086,28.64522901,40.562,43.062,43.062,28.3105,28.3447,1618527484,27.999,28,0.215947583,3.597959203,0.0999304,2021-08-23-HF_FRAM2
HF_HFPR_08-23-2021_FRAM_2_22.1,50.2084,3.831780307,8/23/2021,17:50:09,1618609810,LRC,HF_2021,MA,HF,FRAM2,2,HFPR,Broadleaf,22.12848,7.6,3.831780307,0.842987453,397.0339955,0.283333333,-0.01808255,295.2675718,29.894,396.751,0.035,395,0.15,0.283,400.016,400,397.034,1618609014,0.165365784,1.000628905,0.062890483,0.247647873,-20.62652998,18,0.002872572,76.85048543,275,2.872571929,2.4171,2.399288462,0.0996208,651.205,651.1168462,0.900379,50914.10275,9986.25,999.976,773.182,1062.73,2.216243895,0.077132215,0.047423533,0.075671333,2.24323,0.003,1,0.03,13.4,-0.018,0.506484,2.22515,1618609007,-126.6804221,16,2,0.283,-0.0181,17.62990193,10,97.2735,422.248,38.6606247,28.75126288,0.090532207,5,45.21,42.32505122,42.32505122,2.89427,50.2084,8.302751415,5.182383652,177.5982542,99.7687,99.7326,4.180910829,3.836160556,29.6723,30.0001,44.5,41.75,28.5756,28.1859,28.1859,28.77161476,40.875,43.312,43.187,28.3161,28.352,1618527447,27.999,28,0.216670839,3.619489717,0.100088,2021-08-23-HF_FRAM2
HF_HFPR_08-23-2021_FRAM_2_22.1,100.193,5.974611057,8/23/2021,17:49:33,1618609774,LRC,HF_2021,MA,HF,FRAM2,2,HFPR,Broadleaf,22.12848,7.6,5.974611057,0.842997006,395.774993,0.283333333,-0.01808255,249.5860136,29.8986,395.492,0.035,395,0.15,0.283,400.042,400,395.775,1618609014,0.165384222,1.000705204,0.070520352,0.386765809,-33.5261538,18,0.00288303,83.71504546,239,2.883030187,2.4252,2.369026923,0.0998854,1289.84,1291.165385,0.900115,51085.09316,10025,999.967,772.89,1061.04,2.222141583,0.076813473,0.047232758,0.075368285,2.24896,0.003,1,0.03,12.8,-0.018,0.506083,2.23088,1618609007,-127.1416313,18,2,0.283,-0.0181,17.52129224,9,97.2748,842.546,38.53850501,24.30338452,0.070736933,10.01,90.19,84.46239902,84.46239902,2.89427,100.193,16.57034131,5.161992032,176.7650432,99.7684,99.7294,4.208287419,3.864007773,29.7857,30,44.625,42.062,28.5875,28.3102,28.3102,28.94652609,41.25,43.562,43.312,28.3209,28.3571,1618527411,27.9987,28,0.217231461,3.646776311,0.0999854,2021-08-23-HF_FRAM2
HF_HFPR_08-23-2021_FRAM_2_22.1,199.781,8.536509325,8/23/2021,17:49:01,1618609742,LRC,HF_2021,MA,HF,FRAM2,2,HFPR,Broadleaf,22.12848,7.6,8.536509325,0.8430003,394.2509899,0.283333333,-0.01808255,195.300224,29.9069,393.967,0.035,395,0.15,0.283,400.058,400,394.251,1618609014,0.16539058,1.000628923,0.062892294,0.031463257,39.72888891,18,0.002910531,92.57455077,207,2.910531084,2.2244,2.415803846,0.100018,2587.39,2590.896538,0.899982,50912.63696,9993.75,1000.03,772.951,1063.07,2.217396546,0.076795143,0.047220039,0.07534761,2.26498,0.003,1,0.03,12.2,-0.018,0.505655,2.2469,1618609007,-128.3544208,16,2,0.284,-0.0181,16.99852423,8,97.2744,1679.94,38.38994965,19.01724018,0.050687212,19.98,179.8,168.415443,168.415443,2.89427,199.781,33.04189539,5.164414435,170.8885519,99.7675,99.7296,4.236501924,3.900610889,29.9019,30.0001,44.75,42.312,28.5973,28.4724,28.4724,29.17720031,41.625,43.812,43.375,28.3251,28.3619,1618527379,27.9986,28,0.218790517,3.681820372,0.09999,2021-08-23-HF_FRAM2
HF_HFPR_08-23-2021_FRAM_2_22.1,299.995,9.528892771,8/23/2021,17:48:30,1618609711,LRC,HF_2021,MA,HF,FRAM2,2,HFPR,Broadleaf,22.12848,7.6,9.528892771,0.843002,393.6369888,0.283333333,-0.01808255,174.1778745,29.9134,393.353,0.035,395,0.15,0.283,400.045,400,393.637,1618609014,0.16539386,1.000786073,0.078607307,-0.157638455,210.7,18,0.002943571,99.68625525,176,2.943571239,2.1616,2.424744,0.100054,3753.95,3741.1844,0.899946,50925.85473,10000.6,1000.01,773.045,1059.18,2.218453201,0.076807548,0.047227906,0.075360227,2.28456,0.003,1,0.03,11.7,-0.018,0.505735,2.26647,1618609007,-129.8114917,20,2,0.284,-0.0181,16.28982755,7,97.2755,2522.61,38.33053247,16.96062836,0.037679039,30.02,269.98,252.896385,252.896385,2.89427,299.995,49.61733103,5.17249338,163.5905883,99.7662,99.7272,4.266767543,3.942865304,30.0258,30,44.75,42.562,28.607,28.658,28.658,29.41638344,42,44,43.5,28.3281,28.3665,1618527348,27.9987,28,0.220698269,3.722167035,0.099832,2021-08-23-HF_FRAM2
HF_HFPR_08-23-2021_FRAM_2_22.1,500.072,10.26667551,8/23/2021,17:48:01,1618609682,LRC,HF_2021,MA,HF,FRAM2,2,HFPR,Broadleaf,22.12848,7.6,10.26667551,0.842399016,393.1739878,0.283333333,-0.01808255,159.2452053,29.9204,392.891,0.035,395,0.15,0.283,400.038,400,393.174,1618609014,0.164230101,1.000711102,0.071110171,0.215470092,257.6232481,18,0.003003665,111.715471,147,3.003665439,2.1853,2.393688462,0.0799624,5545.26,5519.928462,0.920038,50661.66904,9951.25,1000.03,772.951,1060.73,2.210945433,0.077153555,0.047434594,0.075688442,2.31956,0.003,1,0.03,11.2,-0.018,0.504763,2.30148,1618609007,-132.4616459,18,2,0.283,-0.0181,14.74721914,6,97.2749,4229.59,38.28533043,15.50650728,0.024371342,39.99,460.09,421.2601608,421.2601608,2.89427,500.072,82.12687516,5.21165391,147.3030226,99.7652,99.7243,4.300106974,4.00449073,30.1614,29.9999,44.812,42.812,28.6144,28.9256,28.9256,29.77775973,42.312,44.187,43.5,28.3304,28.3689,1618527319,27.9984,28,0.224106693,3.780384037,0.100134,2021-08-23-HF_FRAM2
HF_HFPR_08-23-2021_FRAM_2_22.1,750.109,10.53798509,8/23/2021,17:47:33,1618609654,LRC,HF_2021,MA,HF,FRAM2,2,HFPR,Broadleaf,22.12848,7.6,10.53798509,0.841589767,392.9999875,0.283333333,-0.01808255,154.7838441,29.9285,392.716,0.035,395,0.15,0.283,400.045,400,393,1618609014,0.16266825,1.000670136,0.067013566,-0.28131625,380.2047864,18,0.003082852,124.9714896,119,3.08285151,2.3582,2.40095,0.0529909,8092.1,8057.673462,0.947009,50769.99568,9978.12,1000.07,773.079,1061.63,2.215049579,0.077725015,0.04778162,0.076241041,2.36769,0.003,1,0.03,10.8,-0.018,0.505613,2.34961,1618609007,-135.9537516,17,2,0.284,-0.0181,12.64593272,5,97.2761,6393.85,38.26888311,15.07227742,0.016692937,39.75,710.36,631.2840584,631.2840584,2.89427,750.109,122.0189183,5.277867306,126.2603901,99.7641,99.7204,4.33501461,4.079166836,30.3024,30,44.812,43,28.6217,29.2451,29.2451,30.19638417,42.687,44.25,43.562,28.3304,28.3713,1618527291,27.9982,28,0.228796319,3.850370517,0.100196,2021-08-23-HF_FRAM2
HF_HFPR_08-23-2021_FRAM_2_22.1,1000.14,10.63799437,8/23/2021,17:47:07,1618609628,LRC,HF_2021,MA,HF,FRAM2,2,HFPR,Broadleaf,22.12848,7.6,10.63799437,0.841199832,392.9399875,0.283333333,-0.01808255,154.5574201,29.9363,392.657,0.035,395,0.15,0.283,400.066,400,392.94,1618609014,0.161915676,1.000705939,0.070593914,-0.468509398,371.4222227,18,0.003171176,136.9027637,93,3.171175649,2.3867,2.397080769,0.0399931,11002.1,10964.98077,0.960007,51031.89773,10036.2,999.992,773.157,1060.62,2.223844073,0.078523238,0.04826737,0.077014812,2.42009,0.003,1,0.03,10.3,-0.018,0.505202,2.40201,1618609007,-139.8488461,18,2,0.283,-0.0181,10.43539364,4,97.2752,8556.91,38.26261459,15.05006155,0.012644445,40,960.14,841.3176,841.3176,2.89427,1000.14,161.938344,5.357106905,104.3778722,99.7649,99.7188,4.366092317,4.153115171,30.4271,29.9999,44.812,43.125,28.6269,29.5565,29.5565,30.59453343,42.937,44.312,43.562,28.3304,28.3713,1618527265,27.9986,28,0.233896233,3.919218938,0.100012,2021-08-23-HF_FRAM2
HF_HFPR_08-23-2021_FRAM_2_22.1,1500.18,10.61676385,8/23/2021,17:46:39,1618609600,LRC,HF_2021,MA,HF,FRAM2,2,HFPR,Broadleaf,22.12848,7.6,10.61676385,0.840809903,392.8699874,0.283333333,-0.01808255,158.9219391,29.9444,392.587,0.035,395,0.15,0.283,400.025,400,392.87,1618609014,0.161163112,1.000791171,0.079117137,-0.138205126,145.1111113,18,0.00334961,154.2812925,65,3.349610282,2.4215,2.373365385,0.0269994,17336.7,17318.84231,0.973001,50597.947,9952.5,999.944,773.346,1059.01,2.211172995,0.080291226,0.049331071,0.078706003,2.52661,0.003,1,0.03,9.9,-0.018,0.505272,2.50852,1618609007,-147.7178134,20,2,0.283,-0.0181,5.520528679,3,97.2773,12882.7,38.25657246,15.47537067,0.008416877,40.5,1459.68,1261.3662,1261.3662,2.89427,1500.18,241.773678,5.543710009,54.70489929,99.7628,99.7134,4.406302088,4.291972566,30.5873,30,44.812,43.187,28.6339,30.1284,30.1284,31.30382884,43.187,44.312,43.562,28.3329,28.3738,1618527237,27.9982,28,0.24427261,4.047699956,0.0998825,2021-08-23-HF_FRAM2
HF_HFPR_08-23-2021_FRAM_2_22.1,1999.92,10.55886108,8/23/2021,17:46:17,1618609578,LRC,HF_2021,MA,HF,FRAM2,2,HFPR,Broadleaf,22.12848,7.6,10.55886108,0.840600174,392.8869875,0.283333333,-0.01808255,161.5411847,29.9523,392.603,0.035,395,0.15,0.283,400.037,400,392.887,1618609014,0.160758336,1.000749259,0.074925934,0.001230766,-161.5846151,18,0.003478518,178.7975222,43,3.478517547,2.4702,2.466416,0.0200039,23993.8,24013.2,0.979996,50754.75178,9988.12,1000.08,773.295,1059.65,2.21660111,0.081079553,0.049809225,0.079467259,2.60277,0.003,1,0.03,9.5,-0.018,0.504693,2.58468,1618609007,-153.4026238,19,2,0.284,-0.0181,0.980871227,2,97.2782,17208.4,38.25865318,15.7306003,0.0062808,40.01,1959.91,1681.1331,1681.1331,2.8352,1999.92,321.503811,5.678060315,9.715463744,99.7623,99.7107,4.432704832,4.412151887,30.6918,30,44.812,43.187,28.6389,30.6105,30.6105,31.9694454,43.25,44.25,43.562,28.3329,28.3762,1618527215,27.9981,28,0.251691654,4.160460233,0.100065,2021-08-23-HF_FRAM2
